rank	molecularFormula	adduct	precursorFormula	ZodiacScore	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass	ionMass	retentionTimeInSeconds	id
45	C23H44O5	[M - H]-	C23H44O5	0.9999999999999999	45.68324530440335	40.010084992552734	5.673160311850615	7	0.8964922633258323	-0.3555643593888481	0.5430895592764201	-0.8746976540755763		399.31125	395.013	398_2211_398
46	C29H54N4O9	[M - H4O2 - H]-	C29H50N4O7	0.9999999999999999	45.39549643668688	39.75699428646926	5.6385021502176205	13	0.9404445726267814	-0.48586605971685204	2.9377595026527743	-63716.44151528624		565.35913	347.425	299_2211_299
46	C29H52N4O8	[M - H2O - H]-	C29H50N4O7	0.9999999999999999	45.39549643668688	39.75699428646926	5.6385021502176205	13	0.9404445726267814	-0.48586605971685204	2.9377595026527743	-31859.58504845429		565.35913	347.425	299_2211_299
46	C29H50N4O7	[M - H]-	C29H50N4O7	0.9999999999999999	45.39549643668688	39.75699428646926	5.6385021502176205	12	0.9404445726267814	-0.48586605971685204	2.9377595026527743	-2.7285816223314514		565.35913	347.425	299_2211_299
47	C29H50O5	[M - H]-	C29H50O5	0.9999999999999999	45.00373594266957	41.432776514917144	3.5709594277524292	10	0.8199381636442759	0.6952361598909375	1.262428217927714	-1.4006456498767594		477.35788	343.72	290_2211_290
48	C20H30O4	[M + CH2O2 - H]-	C21H32O6	0.9999999999999999	44.89253965143895	44.89253965143895	0.0	6	0.13375332452588876	-2.963421113395639	2.963421113395639	-0.3926901606339756		379.21246	258.473	185_2211_185
49	C28H46O6	[M - H]-	C28H46O6	0.9999999999999999	44.27399092059329	40.53611834328408	3.7378725773092127	8	0.8493135440214825	-0.13643711093128177	1.0315606181056456	-1.127089203969795		477.32162	325.839	257_2211_257
50	C27H52O7	[M - H2O - H]-	C27H50O6	0.9999999999999999	44.03518835728453	40.25670600434689	3.778482352937643	12	0.8802178711994381	-2.052021740544022	2.052021740544022	-38373.76285144593		469.35318	354.82	317_2211_317
50	C27H54O8	[M - H4O2 - H]-	C27H50O6	0.9999999999999999	44.03518835728453	40.25670600434689	3.778482352937643	12	0.8802178711994381	-2.052021740544022	2.052021740544022	-76746.92288121954		469.35318	354.82	317_2211_317
51	C5H10N4O2	[M + Cl]-	C5H10N4O2	0.9999999999999999	43.83518065650266	43.83518065650266	0.0	7	0.5890365397457022	-1.8444286467729245	1.8444286467729245	-0.32988986512634133		193.04971	84.798	51_2211_51
